Dot Point Measurements																									
																									
"Generated: Tuesday, June 28, 2022 18:32:22"																									
																									
Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	BROAD	MORPHOLOGY	TYPE	FieldOfView	Relief	CODE			Radius %
Huon_12_1_1258.png	0		674	1724			12_1										Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_12_1_1258.png	0		941	1724			12_1										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			100
Huon_12_2_1280.png	0		139	196			12_2										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_12_2_1280.png	0		406	196			12_2										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_12_2_1280.png	0		674	196			12_2										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_12_2_1280.png	0		941	196			12_2										Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_12_2_1280.png	0		139	578			12_2										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				64.2
Huon_12_2_1280.png	0		406	578			12_2										Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.9
Huon_12_2_1280.png	0		674	578			12_2										Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.9
Huon_12_2_1280.png	0		941	578			12_2										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_12_2_1280.png	0		139	960			12_2										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.5
Huon_12_2_1280.png	0		406	960			12_2										Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				15.5
Huon_12_2_1280.png	0		674	960			12_2										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
Huon_12_2_1280.png	0		941	960			12_2										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.5
Huon_12_2_1280.png	0		139	1342			12_2										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_12_2_1280.png	0		406	1342			12_2										Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.9
Huon_12_2_1280.png	0		674	1342			12_2										Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_12_2_1280.png	0		941	1342			12_2										Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_12_2_1280.png	0		139	1724			12_2										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_12_2_1280.png	0		406	1724			12_2										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_12_2_1280.png	0		674	1724			12_2										Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_12_2_1280.png	0		941	1724			12_2										Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_12_3_1262.png	0		139	196			12_3										Open Water			Open					100
Huon_12_3_1262.png	0		406	196			12_3										Open Water			Open					89.9
Huon_12_3_1262.png	0		674	196			12_3										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_12_3_1262.png	0		941	196			12_3										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_12_3_1262.png	0		139	578			12_3										Open Water			Open					64.2
Huon_12_3_1262.png	0		406	578			12_3										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_12_3_1262.png	0		674	578			12_3										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_12_3_1262.png	0		941	578			12_3										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_12_3_1262.png	0		139	960			12_3										Open Water			Open					46.5
Huon_12_3_1262.png	0		406	960			12_3										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
Huon_12_3_1262.png	0		674	960			12_3										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
Huon_12_3_1262.png	0		941	960			12_3										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.5
Huon_12_3_1262.png	0		139	1342			12_3										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_12_3_1262.png	0		406	1342			12_3										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_12_3_1262.png	0		674	1342			12_3										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_12_3_1262.png	0		941	1342			12_3										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_12_3_1262.png	0		139	1724			12_3										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_12_3_1262.png	0		406	1724			12_3										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_12_3_1262.png	0		674	1724			12_3										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_12_3_1262.png	0		941	1724			12_3										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_12_4_1278.png	0		139	196			12_4										Open Water			Open					100
Huon_12_4_1278.png	0		406	196			12_4										Open Water			Open					89.9
Huon_12_4_1278.png	0		674	196			12_4										Open Water			Open					89.9
Huon_12_4_1278.png	0		941	196			12_4										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_12_4_1278.png	0		139	578			12_4										Open Water			Open					64.2
Huon_12_4_1278.png	0		406	578			12_4										Open Water			Open					46.9
Huon_12_4_1278.png	0		674	578			12_4										Open Water			Open					46.9
Huon_12_4_1278.png	0		941	578			12_4										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_12_4_1278.png	0		139	960			12_4										Open Water			Open					46.5
Huon_12_4_1278.png	0		406	960			12_4										Open Water			Open					15.5
Huon_12_4_1278.png	0		674	960			12_4										Open Water			Open					15.5
Huon_12_4_1278.png	0		941	960			12_4										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.5
Huon_12_4_1278.png	0		139	1342			12_4										Open Water			Open					64.2
Huon_12_4_1278.png	0		406	1342			12_4										Open Water			Open					46.9
Huon_12_4_1278.png	0		674	1342			12_4										Open Water			Limited					46.9
Huon_12_4_1278.png	0		941	1342			12_4										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_12_4_1278.png	0		139	1724			12_4										Open Water			Open					100
Huon_12_4_1278.png	0		406	1724			12_4										Open Water			Open					89.9
Huon_12_4_1278.png	0		674	1724			12_4										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_12_4_1278.png	0		941	1724			12_4										Sponges	Massive forms	Simple	Limited	3. Good relief structure with some overhangs. >45 substrate slope	10000904			100
Huon_12_5_1279.png	0		139	196			12_5										Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_12_5_1279.png	0		406	196			12_5										Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_12_5_1279.png	0		674	196			12_5										Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_12_5_1279.png	0		941	196			12_5										Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_12_5_1279.png	0		139	578			12_5										Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_12_5_1279.png	0		406	578			12_5										Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_12_5_1279.png	0		674	578			12_5										Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_12_5_1279.png	0		941	578			12_5										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_12_5_1279.png	0		139	960			12_5										Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.5
Huon_12_5_1279.png	0		406	960			12_5										Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				15.5
Huon_12_5_1279.png	0		674	960			12_5										Invertebrate Complex	Complex 2		Limited	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				15.5
Huon_12_5_1279.png	0		941	960			12_5										Invertebrate Complex	Complex 2		Limited	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.5
Huon_12_5_1279.png	0		139	1342			12_5										Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_12_5_1279.png	0		406	1342			12_5										Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.9
Huon_12_5_1279.png	0		674	1342			12_5										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_12_5_1279.png	0		941	1342			12_5										Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				64.2
Huon_12_5_1279.png	0		139	1724			12_5										Sponges	Massive forms	Simple	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	10000904			100
Huon_12_5_1279.png	0		406	1724			12_5										Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_12_5_1279.png	0		674	1724			12_5										Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_12_5_1279.png	0		941	1724			12_5										Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_12_6_1260.png	0		139	196			12_6										Open Water			Open					100
Huon_12_6_1260.png	0		406	196			12_6										Open Water			Open					89.9
Huon_12_6_1260.png	0		674	196			12_6										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			89.9
Huon_12_6_1260.png	0		941	196			12_6										Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
Huon_12_6_1260.png	0		139	578			12_6										Open Water			Open					64.2
Huon_12_6_1260.png	0		406	578			12_6										Open Water			Open					46.9
Huon_12_6_1260.png	0		674	578			12_6										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.9
Huon_12_6_1260.png	0		941	578			12_6										Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			64.2
Huon_12_6_1260.png	0		139	960			12_6										Open Water			Open					46.5
Huon_12_6_1260.png	0		406	960			12_6										Open Water			Open					15.5
Huon_12_6_1260.png	0		674	960			12_6										Invertebrate Complex	Complex 4		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				15.5
Huon_12_6_1260.png	0		941	960			12_6										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.5
Huon_12_6_1260.png	0		139	1342			12_6										Open Water			Open					64.2
Huon_12_6_1260.png	0		406	1342			12_6										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.9
Huon_12_6_1260.png	0		674	1342			12_6										Invertebrate Complex	Complex 4		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
Huon_12_6_1260.png	0		941	1342			12_6										Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			64.2
Huon_12_6_1260.png	0		139	1724			12_6										Open Water			Open					100
Huon_12_6_1260.png	0		406	1724			12_6										Open Water			Open					89.9
Huon_12_6_1260.png	0		674	1724			12_6										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			89.9
Huon_12_6_1260.png	0		941	1724			12_6										Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
Huon_13_1_1279.png	0		139	196			13_1										Open Water			Open					100
