Dot Point Measurements

Generated: Thursday 07 July 2022 09:17:14

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	BROAD	MORPHOLOGY	TYPE	FieldOfView	Relief	CODE			Radius %
101.jpg	      0		774	1156													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			45.3
101.jpg	      0		995	2141													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			23.6
101.jpg	      0		954	3452													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			85.7
101.jpg	      0		555	2246													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			45.4
101.jpg	      0		725	3447													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			88.9
101.jpg	      0		599	2142													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			41.1
101.jpg	      0		718	2014													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.1
101.jpg	      0		617	2231													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			42.3
101.jpg	      0		565	3542													Macroalgae	Small mixed		Open		80300000			96.5
101.jpg	      0		687	2683													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			55.0
101.jpg	      0		917	1928													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			22.1
101.jpg	      0		771	3072													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			70.1
101.jpg	      0		990	2828													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			54.2
101.jpg	      0		792	3001													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			66.3
101.jpg	      0		1077	2780													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			50.5
101.jpg	      0		795	3275													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			79.3
101.jpg	      0		834	2236													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.1
101.jpg	      0		710	2418													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			44.1
101.jpg	      0		626	3478													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			92.2
101.jpg	      0		1047	3143													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			69.1
101.jpg	      0		579	2817													Macroalgae	Small mixed		Open		80300000			63.9
101.jpg	      0		1923	1800													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			30.3
101.jpg	      0		1750	1686													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			22.7
101.jpg	      0		1693	44													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			94.0
101.jpg	      0		1823	1260													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			38.7
101.jpg	      0		1955	447													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			78.2
101.jpg	      0		1786	62													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			94.1
101.jpg	      0		1760	1310													Seagrasses	Elliptical leaves	Halophila sp.	Open		63600902			34.7
101.jpg	      0		1942	1819													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			31.3
101.jpg	      0		1875	100													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			93.5
101.jpg	      0		1904	619													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			69.1
101.jpg	      0		1735	1592													Macroalgae	Small mixed		Open		80300000			24.0
101.jpg	      0		2110	961													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			60.1
101.jpg	      0		1760	1152													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			41.4
101.jpg	      0		2008	135													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			94.1
101.jpg	      0		1895	1245													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			41.8
101.jpg	      0		1677	1112													Macroalgae	Small mixed		Open		80300000			41.1
101.jpg	      0		2144	1297													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			50.0
101.jpg	      0		1919	360													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			81.6
101.jpg	      0		1939	1707													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			31.8
101.jpg	      0		1972	1490													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			37.3
101.jpg	      0		2028	2560													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			51.8
101.jpg	      0		1926	2240													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			36.9
101.jpg	      0		1808	3716													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			100.0
101.jpg	      0		1878	2436													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			41.8
101.jpg	      0		1755	2175													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			27.9
101.jpg	      0		1784	2564													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			44.2
101.jpg	      0		1748	3016													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			64.5
101.jpg	      0		2030	2576													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			52.4
101.jpg	      0		1972	2325													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			41.5
101.jpg	      0		1787	3390													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			83.5
101.jpg	      0		2068	3561													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			96.7
101.jpg	      0		1744	2066													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			24.3
101.jpg	      0		1975	2720													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			56.3
101.jpg	      0		1758	3251													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			76.2
101.jpg	      0		1779	2284													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			32.6
101.jpg	      0		1805	2828													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			56.6
101.jpg	      0		2034	2527													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			50.7
101.jpg	      0		2041	2663													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			56.1
101.jpg	      0		1758	3352													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			81.2
101.jpg	      0		1978	2752													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			57.8
103.jpg	      0		855	507													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			73.6
103.jpg	      0		880	734													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			62.6
103.jpg	      0		583	1390													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			45.7
103.jpg	      0		855	356													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			80.8
103.jpg	      0		715	186													Seagrasses	Strap-like leaves	Rupia sp.	Open		63600903			91.0
103.jpg	      0		972	382													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			77.9
103.jpg	      0		934	255													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			84.5
103.jpg	      0		856	1294													Macroalgae	Erect course branching	Brown	Open		80300904			38.8
103.jpg	      0		765	537													Seagrasses	Strap-like leaves	Rupia sp.	Open		63600903			73.8
103.jpg	      0		985	702													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			62.4
103.jpg	      0		902	1731													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			23.7
103.jpg	      0		725	1519													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			36.3
103.jpg	      0		643	1735													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			35.9
103.jpg	      0		758	208													Seagrasses	Strap-like leaves	Rupia sp.	Open		63600903			89.2
103.jpg	      0		568	1512													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			43.3
103.jpg	      0		861	1638													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			27.4
103.jpg	      0		956	1284													Macroalgae	Erect course branching	Brown	Open		80300904			36.3
103.jpg	      0		916	718													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			62.7
103.jpg	      0		754	563													Seagrasses	Strap-like leaves	Rupia sp.	Open		63600903			72.9
103.jpg	      0		917	350													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			80.2
103.jpg	      0		820	3367													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			77.6
103.jpg	      0		741	2794													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			53.7
103.jpg	      0		582	3288													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			78.9
103.jpg	      0		1026	2693													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			42.6
103.jpg	      0		902	2554													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			39.3
103.jpg	      0		993	2123													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			20.8
103.jpg	      0		971	3519													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			82.8
103.jpg	      0		684	2031													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			33.6
103.jpg	      0		854	3517													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			84.2
103.jpg	      0		583	2899													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			62.6
103.jpg	      0		727	2260													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			35.6
103.jpg	      0		783	2616													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			45.4
103.jpg	      0		1074	2320													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			24.9
103.jpg	      0		801	3188													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			69.7
103.jpg	      0		589	2741													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			56.4
103.jpg	      0		648	3773													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			99.6
103.jpg	      0		574	2206													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			41.3
103.jpg	      0		828	2686													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			46.9
103.jpg	      0		757	2183													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			32.5
103.jpg	      0		806	3152													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			67.9
103.jpg	      0		1958	516													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			75.5
103.jpg	      0		1850	1068													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			48.5
103.jpg	      0		1947	526													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			74.8
103.jpg	      0		1920	1345													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			39.8
103.jpg	      0		1976	1500													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			37.2
103.jpg	      0		1852	61													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			95.1
103.jpg	      0		1780	1027													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			48.6
103.jpg	      0		1866	572													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			71.1
103.jpg	      0		1794	1688													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			24.8
103.jpg	      0		1880	135													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			91.9
103.jpg	      0		1632	145													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			88.7
103.jpg	      0		2048	1512													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			40.0
103.jpg	      0		1784	1843													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			22.1
103.jpg	      0		1917	1891													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			28.5
103.jpg	      0		2114	482													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			80.4
103.jpg	      0		1670	448													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			74.1
103.jpg	      0		1845	489													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			74.6
103.jpg	      0		1632	1583													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			21.3
103.jpg	      0		1677	546													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			69.5
103.jpg	      0		1849	1404													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			35.3
103.jpg	      0		1808	2891													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			54.5
103.jpg	      0		1642	2458													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			31.5
103.jpg	      0		2110	3436													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			85.5
103.jpg	      0		1868	2794													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			51.6
103.jpg	      0		1769	3749													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			94.5
103.jpg	      0		1675	2623													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			39.6
103.jpg	      0		1738	3591													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			86.5
103.jpg	      0		2146	3667													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			96.6
103.jpg	      0		1994	3360													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			79.6
103.jpg	      0		1962	3810													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			100.0
103.jpg	      0		1974	3643													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			92.3
103.jpg	      0		1994	3164													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			70.8
103.jpg	      0		2090	2852													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			60.2
103.jpg	      0		1989	2375													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			39.9
103.jpg	      0		1735	3512													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			82.6
103.jpg	      0		1949	2321													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			36.7
